n_categories,session,trial_id,stim_id_l,x1_true_l,x2_true_l,stim_id_r,x1_true_r,x2_true_r,d_euclidean,response,rt,Sex,participant_id,comparison_pool,pool_left,pool_right
4,2,94,29,28,82,25,28,46,36,6,1795,Female,a47036a4831b4f85d720a53f612a937c,side,2,1
4,2,95,40,37,91,87,82,64,52.48,4,2367,Female,a47036a4831b4f85d720a53f612a937c,side,2,4
4,2,96,79,73,82,71,73,10,72,4,2217,Female,a47036a4831b4f85d720a53f612a937c,side,4,3
4,2,97,59,55,82,55,55,46,36,5,1946,Female,a47036a4831b4f85d720a53f612a937c,side,4,3
4,2,98,41,46,10,57,55,64,54.74,5,2320,Female,a47036a4831b4f85d720a53f612a937c,cross,1,4
4,2,99,44,46,37,68,64,73,40.25,4,3720,Female,a47036a4831b4f85d720a53f612a937c,cross,1,4
4,1,0,65,64,46,70,64,91,45,5,4628,Female,570f947f692034f43eae59545f665c6b,side,3,4
4,1,1,89,82,82,76,73,55,28.46,5,4255,Female,570f947f692034f43eae59545f665c6b,same,4,4
4,1,2,70,64,91,52,55,19,72.56,4,5376,Female,570f947f692034f43eae59545f665c6b,side,4,3
4,1,3,45,46,46,12,19,19,38.18,6,3598,Female,570f947f692034f43eae59545f665c6b,same,1,1
4,1,4,3,10,28,25,28,46,25.46,6,2760,Female,570f947f692034f43eae59545f665c6b,same,1,1
4,1,5,62,64,19,85,82,46,32.45,4,3188,Female,570f947f692034f43eae59545f665c6b,same,3,3
4,1,6,15,19,46,2,10,19,28.46,6,2806,Female,570f947f692034f43eae59545f665c6b,same,1,1
4,1,7,22,28,19,91,91,10,63.64,2,2234,Female,570f947f692034f43eae59545f665c6b,side,1,3
4,1,8,20,19,91,76,73,55,64.9,3,2386,Female,570f947f692034f43eae59545f665c6b,side,2,4
4,1,10,39,37,82,83,82,28,70.29,5,2407,Female,570f947f692034f43eae59545f665c6b,cross,2,3
4,1,9,98,91,73,66,64,55,32.45,6,2943,Female,570f947f692034f43eae59545f665c6b,same,4,4
4,1,11,36,37,55,37,37,64,9,6,2494,Female,570f947f692034f43eae59545f665c6b,same,2,2
4,1,12,74,73,37,91,91,10,32.45,7,2426,Female,570f947f692034f43eae59545f665c6b,same,3,3
4,1,13,24,28,37,41,46,10,32.45,7,5391,Female,570f947f692034f43eae59545f665c6b,same,1,1
4,1,14,2,10,19,91,91,10,81.5,4,2514,Female,570f947f692034f43eae59545f665c6b,side,1,3
4,1,15,31,37,10,21,28,10,9,8,6830,Female,570f947f692034f43eae59545f665c6b,same,1,1
4,1,17,33,37,28,92,91,19,54.74,4,8581,Female,570f947f692034f43eae59545f665c6b,side,1,3
4,1,16,70,64,91,7,10,64,60.37,2,6850,Female,570f947f692034f43eae59545f665c6b,side,4,2
4,1,18,74,73,37,29,28,82,63.64,2,2097,Female,570f947f692034f43eae59545f665c6b,cross,3,2
4,1,19,94,91,37,54,55,37,36,5,5380,Female,570f947f692034f43eae59545f665c6b,same,3,3
4,1,20,35,37,46,100,91,91,70.29,3,3314,Female,570f947f692034f43eae59545f665c6b,cross,1,4
4,1,21,62,64,19,94,91,37,32.45,4,2006,Female,570f947f692034f43eae59545f665c6b,same,3,3
4,1,22,34,37,37,83,82,28,45.89,4,1972,Female,570f947f692034f43eae59545f665c6b,side,1,3
4,1,23,38,37,73,23,28,28,45.89,5,2904,Female,570f947f692034f43eae59545f665c6b,side,2,1
4,1,24,36,37,55,78,73,73,40.25,4,3531,Female,570f947f692034f43eae59545f665c6b,side,2,4
4,1,25,88,82,73,80,73,91,20.12,7,3041,Female,570f947f692034f43eae59545f665c6b,same,4,4
4,1,26,61,64,10,72,73,19,12.73,7,2441,Female,570f947f692034f43eae59545f665c6b,same,3,3
4,1,27,64,64,37,83,82,28,20.12,6,2548,Female,570f947f692034f43eae59545f665c6b,same,3,3
4,1,28,62,64,19,35,37,46,38.18,5,1781,Female,570f947f692034f43eae59545f665c6b,side,3,1
4,1,29,14,19,37,63,64,28,45.89,4,2219,Female,570f947f692034f43eae59545f665c6b,side,1,3
4,1,30,82,82,19,50,46,91,80.5,4,1971,Female,570f947f692034f43eae59545f665c6b,cross,3,2
4,1,31,80,73,91,10,10,91,63,2,2199,Female,570f947f692034f43eae59545f665c6b,side,4,2
4,1,32,90,82,91,54,55,37,60.37,2,1714,Female,570f947f692034f43eae59545f665c6b,side,4,3
4,1,33,78,73,73,94,91,37,40.25,6,2035,Female,570f947f692034f43eae59545f665c6b,side,4,3
4,1,34,89,82,82,7,10,64,74.22,1,1475,Female,570f947f692034f43eae59545f665c6b,side,4,2
4,1,35,90,82,91,53,55,28,68.54,3,2943,Female,570f947f692034f43eae59545f665c6b,side,4,3
4,1,36,47,46,64,64,64,37,32.45,4,3208,Female,570f947f692034f43eae59545f665c6b,cross,2,3
4,1,37,76,73,55,25,28,46,45.89,3,2667,Female,570f947f692034f43eae59545f665c6b,cross,4,1
4,1,38,50,46,91,8,10,73,40.25,6,2796,Female,570f947f692034f43eae59545f665c6b,same,2,2
4,1,39,11,19,10,47,46,64,60.37,3,2756,Female,570f947f692034f43eae59545f665c6b,side,1,2
4,1,40,84,82,37,64,64,37,18,4,2201,Female,570f947f692034f43eae59545f665c6b,same,3,3
4,1,41,23,28,28,3,10,28,18,6,2541,Female,570f947f692034f43eae59545f665c6b,same,1,1
4,1,42,17,19,64,3,10,28,37.11,5,2183,Female,570f947f692034f43eae59545f665c6b,side,2,1
4,1,43,17,19,64,66,64,55,45.89,5,1364,Female,570f947f692034f43eae59545f665c6b,side,2,4
4,1,44,40,37,91,85,82,46,63.64,3,1787,Female,570f947f692034f43eae59545f665c6b,cross,2,3
4,1,45,89,82,82,78,73,73,12.73,6,2566,Female,570f947f692034f43eae59545f665c6b,same,4,4
4,1,46,86,82,55,84,82,37,18,4,2207,Female,570f947f692034f43eae59545f665c6b,side,4,3
4,1,47,63,64,28,19,19,82,70.29,1,4592,Female,570f947f692034f43eae59545f665c6b,cross,3,2
4,1,48,89,82,82,4,10,37,84.91,1,1762,Female,570f947f692034f43eae59545f665c6b,cross,4,1
4,1,49,48,46,73,53,55,28,45.89,4,2271,Female,570f947f692034f43eae59545f665c6b,cross,2,3
4,1,50,41,46,10,13,19,28,32.45,7,2625,Female,570f947f692034f43eae59545f665c6b,same,1,1
4,1,51,9,10,82,87,82,64,74.22,3,3169,Female,570f947f692034f43eae59545f665c6b,side,2,4
4,1,53,4,10,37,67,64,64,60.37,4,1831,Female,570f947f692034f43eae59545f665c6b,cross,1,4
4,1,54,6,10,55,22,28,19,40.25,5,2915,Female,570f947f692034f43eae59545f665c6b,side,2,1
4,1,52,97,91,64,86,82,55,12.73,5,2050,Female,570f947f692034f43eae59545f665c6b,same,4,4
4,1,55,9,10,82,27,28,64,25.46,5,3069,Female,570f947f692034f43eae59545f665c6b,same,2,2
4,1,56,19,19,82,47,46,64,32.45,5,1066,Female,570f947f692034f43eae59545f665c6b,same,2,2
4,1,57,31,37,10,43,46,28,20.12,7,1803,Female,570f947f692034f43eae59545f665c6b,same,1,1
4,1,58,16,19,55,23,28,28,28.46,6,1894,Female,570f947f692034f43eae59545f665c6b,side,2,1
4,1,59,82,82,19,87,82,64,45,6,2237,Female,570f947f692034f43eae59545f665c6b,side,3,4
4,1,60,71,73,10,54,55,37,32.45,4,2084,Female,570f947f692034f43eae59545f665c6b,same,3,3
4,1,61,17,19,64,75,73,46,56.92,4,3005,Female,570f947f692034f43eae59545f665c6b,cross,2,3
4,1,62,11,19,10,49,46,82,76.9,3,2103,Female,570f947f692034f43eae59545f665c6b,side,1,2
4,1,63,21,28,10,66,64,55,57.63,3,1211,Female,570f947f692034f43eae59545f665c6b,cross,1,4
4,1,64,20,19,91,37,37,64,32.45,5,2034,Female,570f947f692034f43eae59545f665c6b,same,2,2
4,1,65,29,28,82,18,19,73,12.73,7,5049,Female,570f947f692034f43eae59545f665c6b,same,2,2
4,1,66,98,91,73,56,55,55,40.25,5,2792,Female,570f947f692034f43eae59545f665c6b,same,4,4
4,1,67,16,19,55,39,37,82,32.45,7,2587,Female,570f947f692034f43eae59545f665c6b,same,2,2
4,1,68,21,28,10,7,10,64,56.92,4,1742,Female,570f947f692034f43eae59545f665c6b,side,1,2
4,1,69,26,28,55,40,37,91,37.11,5,2338,Female,570f947f692034f43eae59545f665c6b,same,2,2
4,1,70,90,82,91,66,64,55,40.25,3,2366,Female,570f947f692034f43eae59545f665c6b,same,4,4
4,1,71,55,55,46,98,91,73,45,5,1934,Female,570f947f692034f43eae59545f665c6b,side,3,4
4,1,72,97,91,64,99,91,82,18,7,2511,Female,570f947f692034f43eae59545f665c6b,same,4,4
4,1,73,39,37,82,70,64,91,28.46,6,2668,Female,570f947f692034f43eae59545f665c6b,side,2,4
4,1,74,2,10,19,88,82,73,90,3,2286,Female,570f947f692034f43eae59545f665c6b,cross,1,4
4,1,75,88,82,73,25,28,46,60.37,2,3777,Female,570f947f692034f43eae59545f665c6b,cross,4,1
4,1,76,11,19,10,69,64,82,84.91,2,2822,Female,570f947f692034f43eae59545f665c6b,cross,1,4
4,1,77,45,46,46,2,10,19,45,1,2208,Female,570f947f692034f43eae59545f665c6b,same,1,1
4,1,78,40,37,91,43,46,28,63.64,1,1659,Female,570f947f692034f43eae59545f665c6b,side,2,1
4,1,79,34,37,37,29,28,82,45.89,1,3363,Female,570f947f692034f43eae59545f665c6b,side,1,2
4,1,80,35,37,46,94,91,37,54.74,2,2811,Female,570f947f692034f43eae59545f665c6b,side,1,3
4,1,81,70,64,91,82,82,19,74.22,3,2349,Female,570f947f692034f43eae59545f665c6b,side,4,3
4,1,82,13,19,28,60,55,91,72.56,3,1937,Female,570f947f692034f43eae59545f665c6b,cross,1,4
4,1,83,91,91,10,15,19,46,80.5,1,1864,Female,570f947f692034f43eae59545f665c6b,side,3,1
4,1,84,92,91,19,37,37,64,70.29,1,1049,Female,570f947f692034f43eae59545f665c6b,cross,3,2
4,1,85,18,19,73,30,28,91,20.12,4,2913,Female,570f947f692034f43eae59545f665c6b,same,2,2
4,1,86,69,64,82,29,28,82,36,2,4306,Female,570f947f692034f43eae59545f665c6b,side,4,2
4,1,87,39,37,82,19,19,82,18,4,1458,Female,570f947f692034f43eae59545f665c6b,same,2,2
4,1,88,21,28,10,50,46,91,82.98,3,2848,Female,570f947f692034f43eae59545f665c6b,side,1,2
4,1,89,60,55,91,36,37,55,40.25,2,2455,Female,570f947f692034f43eae59545f665c6b,side,4,2
4,1,90,22,28,19,52,55,19,27,3,1448,Female,570f947f692034f43eae59545f665c6b,side,1,3
4,1,91,78,73,73,35,37,46,45,4,1866,Female,570f947f692034f43eae59545f665c6b,cross,4,1
4,1,92,72,73,19,65,64,46,28.46,6,1972,Female,570f947f692034f43eae59545f665c6b,same,3,3
4,1,93,93,91,28,95,91,46,18,7,2857,Female,570f947f692034f43eae59545f665c6b,same,3,3
4,1,94,75,73,46,35,37,46,36,5,1816,Female,570f947f692034f43eae59545f665c6b,side,3,1
4,1,96,99,91,82,92,91,19,63,5,1642,Female,570f947f692034f43eae59545f665c6b,side,4,3
4,1,95,45,46,46,31,37,10,37.11,6,2329,Female,570f947f692034f43eae59545f665c6b,same,1,1
4,1,97,95,91,46,10,10,91,92.66,3,1724,Female,570f947f692034f43eae59545f665c6b,cross,3,2
4,1,98,90,82,91,67,64,64,32.45,6,3941,Female,570f947f692034f43eae59545f665c6b,same,4,4
4,2,0,35,37,46,100,91,91,70.29,1,2765,Female,570f947f692034f43eae59545f665c6b,cross,1,4
4,1,99,97,91,64,70,64,91,38.18,3,1782,Female,570f947f692034f43eae59545f665c6b,same,4,4
4,2,2,37,37,64,36,37,55,9,4,1404,Female,570f947f692034f43eae59545f665c6b,same,2,2
4,2,1,43,46,28,40,37,91,63.64,4,2181,Female,570f947f692034f43eae59545f665c6b,side,1,2
4,2,3,18,19,73,30,28,91,20.12,6,2216,Female,570f947f692034f43eae59545f665c6b,same,2,2
4,2,4,97,91,64,99,91,82,18,7,1923,Female,570f947f692034f43eae59545f665c6b,same,4,4
4,2,5,54,55,37,71,73,10,32.45,7,1810,Female,570f947f692034f43eae59545f665c6b,same,3,3
4,2,6,21,28,10,31,37,10,9,8,2402,Female,570f947f692034f43eae59545f665c6b,same,1,1
4,2,7,78,73,73,94,91,37,40.25,7,1666,Female,570f947f692034f43eae59545f665c6b,side,4,3
4,2,8,54,55,37,94,91,37,36,6,1898,Female,570f947f692034f43eae59545f665c6b,same,3,3
4,2,9,39,37,82,19,19,82,18,7,3045,Female,570f947f692034f43eae59545f665c6b,same,2,2
4,2,10,89,82,82,78,73,73,12.73,7,1777,Female,570f947f692034f43eae59545f665c6b,same,4,4
4,2,12,54,55,37,90,82,91,60.37,6,1943,Female,570f947f692034f43eae59545f665c6b,side,3,4
4,2,11,34,37,37,83,82,28,45.89,7,2090,Female,570f947f692034f43eae59545f665c6b,side,1,3
4,2,13,27,28,64,9,10,82,25.46,5,2267,Female,570f947f692034f43eae59545f665c6b,same,2,2
4,2,14,11,19,10,47,46,64,60.37,5,2062,Female,570f947f692034f43eae59545f665c6b,side,1,2
4,2,15,84,82,37,64,64,37,18,7,3949,Female,570f947f692034f43eae59545f665c6b,same,3,3
4,2,16,25,28,46,88,82,73,60.37,6,3888,Female,570f947f692034f43eae59545f665c6b,cross,1,4
4,2,17,35,37,46,75,73,46,36,5,2968,Female,570f947f692034f43eae59545f665c6b,side,1,3
4,2,18,60,55,91,36,37,55,40.25,6,2362,Female,570f947f692034f43eae59545f665c6b,side,4,2
4,2,19,98,91,73,55,55,46,45,6,2102,Female,570f947f692034f43eae59545f665c6b,side,4,3
4,2,20,48,46,73,53,55,28,45.89,7,3112,Female,570f947f692034f43eae59545f665c6b,cross,2,3
4,2,21,70,64,91,97,91,64,38.18,6,3096,Female,570f947f692034f43eae59545f665c6b,same,4,4
4,2,22,35,37,46,62,64,19,38.18,6,3336,Female,570f947f692034f43eae59545f665c6b,side,1,3
4,2,23,33,37,28,92,91,19,54.74,6,3579,Female,570f947f692034f43eae59545f665c6b,side,1,3
4,2,24,17,19,64,75,73,46,56.92,4,3011,Female,570f947f692034f43eae59545f665c6b,cross,2,3
4,2,25,45,46,46,12,19,19,38.18,4,1810,Female,570f947f692034f43eae59545f665c6b,same,1,1
4,2,26,39,37,82,83,82,28,70.29,3,2339,Female,570f947f692034f43eae59545f665c6b,cross,2,3
4,2,27,22,28,19,91,91,10,63.64,6,3967,Female,570f947f692034f43eae59545f665c6b,side,1,3
4,2,28,31,37,10,45,46,46,37.11,6,3200,Female,570f947f692034f43eae59545f665c6b,same,1,1
4,2,29,90,82,91,53,55,28,68.54,5,1804,Female,570f947f692034f43eae59545f665c6b,side,4,3
4,2,30,72,73,19,65,64,46,28.46,7,4262,Female,570f947f692034f43eae59545f665c6b,same,3,3
4,2,31,7,10,64,70,64,91,60.37,3,2240,Female,570f947f692034f43eae59545f665c6b,side,2,4
4,2,32,91,91,10,15,19,46,80.5,2,1837,Female,570f947f692034f43eae59545f665c6b,side,3,1
4,2,33,29,28,82,34,37,37,45.89,6,4083,Female,570f947f692034f43eae59545f665c6b,side,2,1
4,2,34,85,82,46,62,64,19,32.45,7,1789,Female,570f947f692034f43eae59545f665c6b,same,3,3
4,2,35,80,73,91,10,10,91,63,1,3821,Female,570f947f692034f43eae59545f665c6b,side,4,2
4,2,36,39,37,82,70,64,91,28.46,1,2082,Female,570f947f692034f43eae59545f665c6b,side,2,4
4,2,37,50,46,91,8,10,73,40.25,4,2395,Female,570f947f692034f43eae59545f665c6b,same,2,2
4,2,38,69,64,82,29,28,82,36,1,2202,Female,570f947f692034f43eae59545f665c6b,side,4,2
4,2,39,76,73,55,20,19,91,64.9,1,2389,Female,570f947f692034f43eae59545f665c6b,side,4,2
4,2,40,92,91,19,37,37,64,70.29,1,1610,Female,570f947f692034f43eae59545f665c6b,cross,3,2
4,2,41,87,82,64,9,10,82,74.22,1,1973,Female,570f947f692034f43eae59545f665c6b,side,4,2
4,2,43,17,19,64,3,10,28,37.11,6,3481,Female,570f947f692034f43eae59545f665c6b,side,2,1
4,2,42,22,28,19,52,55,19,27,5,3000,Female,570f947f692034f43eae59545f665c6b,side,1,3
4,2,44,90,82,91,66,64,55,40.25,5,4361,Female,570f947f692034f43eae59545f665c6b,same,4,4
4,2,45,95,91,46,93,91,28,18,7,2573,Female,570f947f692034f43eae59545f665c6b,same,3,3
4,2,46,76,73,55,25,28,46,45.89,6,3246,Female,570f947f692034f43eae59545f665c6b,cross,4,1
4,2,47,94,91,37,35,37,46,54.74,5,2064,Female,570f947f692034f43eae59545f665c6b,side,3,1
4,2,48,64,64,37,47,46,64,32.45,5,3105,Female,570f947f692034f43eae59545f665c6b,cross,3,2
4,2,49,89,82,82,7,10,64,74.22,4,2734,Female,570f947f692034f43eae59545f665c6b,side,4,2
4,2,50,91,91,10,2,10,19,81.5,3,3363,Female,570f947f692034f43eae59545f665c6b,side,3,1
4,2,51,69,64,82,11,19,10,84.91,2,733,Female,570f947f692034f43eae59545f665c6b,cross,4,1
4,2,52,63,64,28,19,19,82,70.29,1,1420,Female,570f947f692034f43eae59545f665c6b,cross,3,2
4,2,53,64,64,37,83,82,28,20.12,6,4788,Female,570f947f692034f43eae59545f665c6b,same,3,3
4,2,54,60,55,91,13,19,28,72.56,3,2503,Female,570f947f692034f43eae59545f665c6b,cross,4,1
4,2,55,84,82,37,86,82,55,18,6,1872,Female,570f947f692034f43eae59545f665c6b,side,3,4
4,2,56,10,10,91,95,91,46,92.66,1,1547,Female,570f947f692034f43eae59545f665c6b,cross,2,3
4,2,57,14,19,37,63,64,28,45.89,1,1191,Female,570f947f692034f43eae59545f665c6b,side,1,3
4,2,59,65,64,46,70,64,91,45,6,5553,Female,570f947f692034f43eae59545f665c6b,side,3,4
4,2,58,23,28,28,16,19,55,28.46,6,2884,Female,570f947f692034f43eae59545f665c6b,side,1,2
4,2,60,15,19,46,2,10,19,28.46,7,1736,Female,570f947f692034f43eae59545f665c6b,same,1,1
4,2,61,47,46,64,19,19,82,32.45,5,3548,Female,570f947f692034f43eae59545f665c6b,same,2,2
4,2,62,29,28,82,74,73,37,63.64,3,2206,Female,570f947f692034f43eae59545f665c6b,cross,2,3
4,2,63,89,82,82,76,73,55,28.46,6,3228,Female,570f947f692034f43eae59545f665c6b,same,4,4
4,2,64,50,46,91,21,28,10,82.98,6,2107,Female,570f947f692034f43eae59545f665c6b,side,2,1
4,2,65,98,91,73,66,64,55,32.45,5,1748,Female,570f947f692034f43eae59545f665c6b,same,4,4
4,2,66,94,91,37,62,64,19,32.45,6,3038,Female,570f947f692034f43eae59545f665c6b,same,3,3
4,2,67,39,37,82,16,19,55,32.45,4,2379,Female,570f947f692034f43eae59545f665c6b,same,2,2
4,2,68,4,10,37,89,82,82,84.91,3,2736,Female,570f947f692034f43eae59545f665c6b,cross,1,4
4,2,69,87,82,64,82,82,19,45,6,2044,Female,570f947f692034f43eae59545f665c6b,side,4,3
4,2,70,49,46,82,11,19,10,76.9,4,1501,Female,570f947f692034f43eae59545f665c6b,side,2,1
4,2,72,24,28,37,41,46,10,32.45,2,3893,Female,570f947f692034f43eae59545f665c6b,same,1,1
4,2,71,98,91,73,56,55,55,40.25,3,2435,Female,570f947f692034f43eae59545f665c6b,same,4,4
4,2,73,6,10,55,22,28,19,40.25,6,2048,Female,570f947f692034f43eae59545f665c6b,side,2,1
4,2,74,97,91,64,86,82,55,12.73,7,2347,Female,570f947f692034f43eae59545f665c6b,same,4,4
4,2,75,50,46,91,82,82,19,80.5,4,2421,Female,570f947f692034f43eae59545f665c6b,cross,2,3
4,2,76,61,64,10,72,73,19,12.73,7,2966,Female,570f947f692034f43eae59545f665c6b,same,3,3
4,2,78,74,73,37,91,91,10,32.45,7,2349,Female,570f947f692034f43eae59545f665c6b,same,3,3
4,2,77,4,10,37,67,64,64,60.37,4,1940,Female,570f947f692034f43eae59545f665c6b,cross,1,4
4,2,79,52,55,19,70,64,91,72.56,6,2796,Female,570f947f692034f43eae59545f665c6b,side,3,4
4,2,80,66,64,55,21,28,10,57.63,5,1515,Female,570f947f692034f43eae59545f665c6b,cross,4,1
4,2,81,70,64,91,82,82,19,74.22,6,1691,Female,570f947f692034f43eae59545f665c6b,side,4,3
4,2,82,80,73,91,88,82,73,20.12,6,2867,Female,570f947f692034f43eae59545f665c6b,same,4,4
4,2,83,3,10,28,25,28,46,25.46,7,1677,Female,570f947f692034f43eae59545f665c6b,same,1,1
4,2,84,23,28,28,38,37,73,45.89,6,3568,Female,570f947f692034f43eae59545f665c6b,side,1,2
4,2,85,66,64,55,17,19,64,45.89,3,3091,Female,570f947f692034f43eae59545f665c6b,side,4,2
4,2,86,36,37,55,78,73,73,40.25,3,2104,Female,570f947f692034f43eae59545f665c6b,side,2,4
4,2,87,7,10,64,21,28,10,56.92,6,1950,Female,570f947f692034f43eae59545f665c6b,side,2,1
4,2,88,41,46,10,13,19,28,32.45,5,2367,Female,570f947f692034f43eae59545f665c6b,same,1,1
4,2,90,43,46,28,31,37,10,20.12,7,2952,Female,570f947f692034f43eae59545f665c6b,same,1,1
4,2,89,2,10,19,45,46,46,45,3,2380,Female,570f947f692034f43eae59545f665c6b,same,1,1
4,2,91,92,91,19,99,91,82,63,6,1624,Female,570f947f692034f43eae59545f665c6b,side,3,4
4,2,92,18,19,73,29,28,82,12.73,7,3609,Female,570f947f692034f43eae59545f665c6b,same,2,2
4,2,93,37,37,64,20,19,91,32.45,6,2474,Female,570f947f692034f43eae59545f665c6b,same,2,2
4,2,94,35,37,46,78,73,73,45,6,3129,Female,570f947f692034f43eae59545f665c6b,cross,1,4
4,2,95,90,82,91,67,64,64,32.45,6,3516,Female,570f947f692034f43eae59545f665c6b,same,4,4
4,2,96,40,37,91,26,28,55,37.11,6,1602,Female,570f947f692034f43eae59545f665c6b,same,2,2
4,2,97,23,28,28,3,10,28,18,7,4093,Female,570f947f692034f43eae59545f665c6b,same,1,1
4,2,98,85,82,46,40,37,91,63.64,5,2350,Female,570f947f692034f43eae59545f665c6b,cross,3,2
4,2,99,2,10,19,88,82,73,90,4,2224,Female,570f947f692034f43eae59545f665c6b,cross,1,4
1,1,0,48,46,73,71,73,10,68.54,5,3263,Male,c27f92674bd53be16cf2f89bf6084e7c,cross,2,3
1,1,2,11,19,10,32,37,19,20.12,6,2254,Male,c27f92674bd53be16cf2f89bf6084e7c,same,1,1
1,1,1,46,46,55,51,55,10,45.89,4,3039,Male,c27f92674bd53be16cf2f89bf6084e7c,cross,2,3
1,1,3,62,64,19,94,91,37,32.45,3,2842,Male,c27f92674bd53be16cf2f89bf6084e7c,same,3,3
1,1,4,47,46,64,48,46,73,9,7,2579,Male,c27f92674bd53be16cf2f89bf6084e7c,same,2,2
1,1,5,14,19,37,89,82,82,77.42,1,2408,Male,c27f92674bd53be16cf2f89bf6084e7c,cross,1,4
1,1,6,72,73,19,65,64,46,28.46,3,2717,Male,c27f92674bd53be16cf2f89bf6084e7c,same,3,3
1,1,7,15,19,46,89,82,82,72.56,1,2174,Male,c27f92674bd53be16cf2f89bf6084e7c,cross,1,4
1,1,8,38,37,73,50,46,91,20.12,6,4326,Male,c27f92674bd53be16cf2f89bf6084e7c,same,2,2
1,1,9,93,91,28,98,91,73,45,4,2381,Male,c27f92674bd53be16cf2f89bf6084e7c,side,3,4
1,1,10,32,37,19,47,46,64,45.89,4,3388,Male,c27f92674bd53be16cf2f89bf6084e7c,side,1,2
1,1,11,98,91,73,92,91,19,54,3,3586,Male,c27f92674bd53be16cf2f89bf6084e7c,side,4,3
1,1,12,31,37,10,47,46,64,54.74,3,3536,Male,c27f92674bd53be16cf2f89bf6084e7c,side,1,2
1,1,13,64,64,37,62,64,19,18,5,2329,Male,c27f92674bd53be16cf2f89bf6084e7c,same,3,3
1,1,14,52,55,19,83,82,28,28.46,4,4308,Male,c27f92674bd53be16cf2f89bf6084e7c,same,3,3
1,1,16,25,28,46,77,73,64,48.47,3,2233,Male,c27f92674bd53be16cf2f89bf6084e7c,cross,1,4
1,1,15,70,64,91,87,82,64,32.45,4,4214,Male,c27f92674bd53be16cf2f89bf6084e7c,same,4,4
1,1,17,26,28,55,92,91,19,72.56,1,3386,Male,c27f92674bd53be16cf2f89bf6084e7c,cross,2,3
1,1,18,21,28,10,31,37,10,9,8,3673,Male,c27f92674bd53be16cf2f89bf6084e7c,same,1,1
1,1,19,15,19,46,43,46,28,32.45,3,6895,Male,c27f92674bd53be16cf2f89bf6084e7c,same,1,1
1,1,20,14,19,37,42,46,19,32.45,2,3124,Male,c27f92674bd53be16cf2f89bf6084e7c,same,1,1
1,1,21,78,73,73,17,19,64,54.74,1,4182,Male,c27f92674bd53be16cf2f89bf6084e7c,side,4,2
1,1,22,17,19,64,60,55,91,45,2,4892,Male,c27f92674bd53be16cf2f89bf6084e7c,side,2,4
1,1,23,97,91,64,56,55,55,37.11,3,4599,Male,c27f92674bd53be16cf2f89bf6084e7c,same,4,4
1,1,24,92,91,19,86,82,55,37.11,4,2141,Male,c27f92674bd53be16cf2f89bf6084e7c,side,3,4
1,1,25,61,64,10,17,19,64,70.29,2,2881,Male,c27f92674bd53be16cf2f89bf6084e7c,cross,3,2
1,1,26,68,64,73,30,28,91,40.25,2,2329,Male,c27f92674bd53be16cf2f89bf6084e7c,side,4,2
1,1,27,1,10,10,35,37,46,45,2,4734,Male,c27f92674bd53be16cf2f89bf6084e7c,same,1,1
1,1,28,73,73,28,95,91,46,25.46,3,5510,Male,c27f92674bd53be16cf2f89bf6084e7c,same,3,3
1,1,29,78,73,73,14,19,37,64.9,2,1802,Male,c27f92674bd53be16cf2f89bf6084e7c,cross,4,1
1,1,30,61,64,10,89,82,82,74.22,4,3133,Male,c27f92674bd53be16cf2f89bf6084e7c,side,3,4
1,1,31,77,73,64,61,64,10,54.74,3,5738,Male,c27f92674bd53be16cf2f89bf6084e7c,side,4,3
1,1,33,6,10,55,44,46,37,40.25,5,4504,Male,c27f92674bd53be16cf2f89bf6084e7c,side,2,1
1,1,32,24,28,37,41,46,10,32.45,4,3252,Male,c27f92674bd53be16cf2f89bf6084e7c,same,1,1
1,1,34,75,73,46,87,82,64,20.12,6,2714,Male,c27f92674bd53be16cf2f89bf6084e7c,side,3,4
1,1,35,81,82,10,14,19,37,68.54,2,1926,Male,c27f92674bd53be16cf2f89bf6084e7c,side,3,1
1,1,36,91,91,10,12,19,19,72.56,1,1180,Male,c27f92674bd53be16cf2f89bf6084e7c,side,3,1
1,1,37,90,82,91,74,73,37,54.74,4,4629,Male,c27f92674bd53be16cf2f89bf6084e7c,side,4,3
1,1,40,29,28,82,50,46,91,20.12,6,4181,Male,c27f92674bd53be16cf2f89bf6084e7c,same,2,2
1,1,41,40,37,91,38,37,73,18,7,2828,Male,c27f92674bd53be16cf2f89bf6084e7c,same,2,2
1,1,38,61,64,10,93,91,28,32.45,4,5943,Male,c27f92674bd53be16cf2f89bf6084e7c,same,3,3
1,1,39,98,91,73,42,46,19,70.29,2,1621,Male,c27f92674bd53be16cf2f89bf6084e7c,cross,4,1
1,1,42,8,10,73,49,46,82,37.11,4,4855,Male,c27f92674bd53be16cf2f89bf6084e7c,same,2,2
1,1,43,10,10,91,41,46,10,88.64,3,2740,Male,c27f92674bd53be16cf2f89bf6084e7c,side,2,1
1,1,44,90,82,91,96,91,55,37.11,4,3116,Male,c27f92674bd53be16cf2f89bf6084e7c,same,4,4
1,1,45,43,46,28,55,55,46,20.12,5,4520,Male,c27f92674bd53be16cf2f89bf6084e7c,side,1,3
1,1,46,26,28,55,30,28,91,36,5,3099,Male,c27f92674bd53be16cf2f89bf6084e7c,same,2,2
